GeneID	length
SNAP47	46236
SNAP91	156375
SNAPC1	34072
SNAPC2	2606
SNAPC3	38846
SNAPC4	22861
SNAPC5	7481
SNAPIN	3199
SNAR-A1	122
SNAR-A10	121
SNAR-A11	121
SNAR-A12	122
SNAR-A13	122
SNAR-A14	121
SNAR-A2	122
SNAR-A3	121
SNAR-A4	121
SNAR-A5	121
SNAR-A6	121
SNAR-A7	121
SNAR-A8	121
SNAR-A9	121
SNAR-B1	120
SNAR-B2	120
SNAR-C1	120
SNAR-C2	120
SNAR-C3	119
SNAR-C4	120
SNAR-C5	120
SNAR-D	119
SNAR-E	120
SNAR-F	123
SNAR-G1	128
SNAR-G2	119
SNAR-H	120
SNAR-I	121
SNCA	113264
SNCA-AS1	5591
SNCAIP	151975
SNCB	10348
SNCG	4730
SND1	440458
SND1-IT1	2569
SNED1	95389
SNF8	14696
SNHG1	3901
SNHG10	1961
SNHG11	4268
SNHG12	3317
SNHG15	3633
SNHG16	7585
SNHG17	14738
SNHG18	4098
SNHG20	6344
SNHG21	5775
SNHG22	37037
SNHG24	18999
SNHG3	4950
SNHG4	7655
SNHG5	1727
SNHG6	3613
SNHG7	3378
SNHG8	1062
SNHG9	509
SNIP1	19896
SNN	10727
SNORA1	130
SNORA10	133
SNORA11	131
SNORA11B	127
SNORA11C	127
SNORA11D	127
SNORA11E	127
SNORA12	147
SNORA13	133
SNORA14A	134
SNORA14B	135
SNORA15	133
SNORA16A	134
SNORA16B	133
SNORA17	133
SNORA18	132
SNORA19	126
SNORA20	132
SNORA21	133
SNORA22	134
SNORA23	189
SNORA24	131
SNORA25	132
SNORA26	122
SNORA27	126
SNORA28	126
SNORA29	140
SNORA2A	135
SNORA2B	137
SNORA30	129
SNORA31	130
SNORA32	121
SNORA33	133
SNORA34	137
SNORA35	128
SNORA36A	130
SNORA36B	131
SNORA36C	127
SNORA37	129
SNORA38	132
SNORA38B	132
SNORA4	137
SNORA40	127
SNORA41	132
SNORA43	134
SNORA44	132
SNORA45A	130
SNORA45B	131
SNORA46	135
SNORA47	138
SNORA48	135
SNORA49	137
SNORA51	132
SNORA52	134
SNORA53	250
SNORA54	123
SNORA55	137
SNORA56	129
SNORA57	149
SNORA58	236
SNORA59A	152
SNORA59B	152
SNORA5A	134
SNORA5B	132
SNORA5C	137
SNORA6	149
SNORA60	136
SNORA61	130
SNORA62	154
SNORA63	135
SNORA64	134
SNORA65	136
SNORA66	133
SNORA67	137
SNORA68	133
SNORA69	132
SNORA70	135
SNORA70B	134
SNORA70C	136
SNORA70D	135
SNORA70E	135
SNORA70F	135
SNORA70G	142
SNORA71A	138
SNORA71B	136
SNORA71C	138
SNORA71D	138
SNORA71E	136
SNORA72	132
SNORA73B	158
SNORA74A	200
SNORA74B	204
SNORA75	137
SNORA76A	136
SNORA76C	133
SNORA77	125
SNORA78	127
SNORA79	140
SNORA7A	139
SNORA7B	139
SNORA8	139
SNORA80A	136
SNORA80B	136
SNORA80E	134
SNORA81	178
SNORA84	133
SNORA9	133
SNORD10	148
SNORD100	76
SNORD101	73
SNORD102	72
SNORD103A	88
SNORD103B	88
SNORD104	80
SNORD105	85
SNORD105B	92
SNORD107	75
SNORD108	69
SNORD109A	67
SNORD109B	67
SNORD11	84
SNORD110	75
SNORD111	94
SNORD111B	101
SNORD113-1	70
SNORD113-2	71
SNORD113-4	74
SNORD113-5	77
SNORD113-6	74
SNORD113-7	76
SNORD113-9	71
SNORD114-1	71
SNORD114-10	71
SNORD114-11	74
SNORD114-12	74
SNORD114-13	73
SNORD114-14	74
SNORD114-15	71
SNORD114-16	69
SNORD114-17	74
SNORD114-18	71
SNORD114-19	74
SNORD114-2	77
SNORD114-20	71
SNORD114-21	71
SNORD114-22	71
SNORD114-23	71
SNORD114-24	71
SNORD114-25	71
SNORD114-26	71
SNORD114-27	69
SNORD114-28	71
SNORD114-29	69
SNORD114-3	74
SNORD114-30	71
SNORD114-31	74
SNORD114-4	104
SNORD114-5	69
SNORD114-6	71
SNORD114-7	76
SNORD114-8	71
SNORD114-9	71
SNORD115-1	82
SNORD115-10	81
SNORD115-11	82
SNORD115-12	81
SNORD115-13	82
SNORD115-14	81
SNORD115-15	26207
SNORD115-16	82
SNORD115-17	82
SNORD115-18	82
SNORD115-19	82
SNORD115-2	82
SNORD115-20	82
SNORD115-21	26207
SNORD115-22	82
SNORD115-23	82
SNORD115-24	71
SNORD115-25	82
SNORD115-26	82
SNORD115-27	76
SNORD115-28	74
SNORD115-29	82
SNORD115-3	82
SNORD115-30	82
SNORD115-31	82
SNORD115-32	82
SNORD115-33	82
SNORD115-34	82
SNORD115-35	82
SNORD115-36	82
SNORD115-37	82
SNORD115-38	82
SNORD115-39	82
SNORD115-4	82
SNORD115-40	82
SNORD115-41	82
SNORD115-42	82
SNORD115-43	82
SNORD115-44	82
SNORD115-45	53
SNORD115-46	71
SNORD115-47	33
SNORD115-48	76
SNORD115-5	80
SNORD115-6	82
SNORD115-7	82
SNORD115-8	82
SNORD115-9	81
SNORD116-1	97
SNORD116-10	104
SNORD116-11	94
SNORD116-12	94
SNORD116-13	94
SNORD116-14	94
SNORD116-15	94
SNORD116-16	94
SNORD116-17	94
SNORD116-18	94
SNORD116-19	94
SNORD116-2	98
SNORD116-20	94
SNORD116-21	94
SNORD116-22	94
SNORD116-23	94
SNORD116-24	94
SNORD116-25	94
SNORD116-26	98
SNORD116-27	94
SNORD116-28	93
SNORD116-29	85
SNORD116-3	97
SNORD116-30	85
SNORD116-4	98
SNORD116-5	97
SNORD116-6	98
SNORD116-7	97
SNORD116-8	97
SNORD116-9	97
SNORD117	76
SNORD119	96
SNORD11B	112
SNORD12	90
SNORD121A	91
SNORD121B	79
SNORD123	88
SNORD124	103
SNORD125	96
SNORD126	99
SNORD127	99
SNORD12B	103
SNORD12C	79
SNORD15A	148
SNORD15B	146
SNORD16	100
SNORD17	237
SNORD18A	70
SNORD18B	70
SNORD18C	67
SNORD19	76
SNORD19B	93
SNORD1A	74
SNORD1B	86
SNORD1C	78
SNORD2	70
SNORD20	80
SNORD21	95
SNORD22	126
SNORD23	110
SNORD24	75
SNORD25	67
SNORD26	75
SNORD27	72
SNORD28	75
SNORD29	65
SNORD30	70
SNORD31	68
SNORD32A	82
SNORD32B	77
SNORD33	83
SNORD34	66
SNORD35A	86
SNORD35B	87
SNORD36A	72
SNORD36B	71
SNORD36C	67
SNORD37	66
SNORD38A	71
SNORD38B	69
SNORD41	70
SNORD42A	63
SNORD42B	67
SNORD43	62
SNORD44	61
SNORD45A	84
SNORD45B	71
SNORD45C	78
SNORD46	98
SNORD47	77
SNORD48	63
SNORD49A	71
SNORD49B	48
SNORD4A	72
SNORD4B	74
SNORD5	73
SNORD50A	75
SNORD50B	71
SNORD51	70
SNORD52	64
SNORD53	76
SNORD54	63
SNORD55	74
SNORD56	71
SNORD56B	71
SNORD57	72
SNORD58A	65
SNORD58B	66
SNORD58C	90
SNORD59A	75
SNORD59B	75
SNORD6	71
SNORD60	83
SNORD61	73
SNORD62A	86
SNORD62B	86
SNORD63	68
SNORD64	67
SNORD65	73
SNORD66	76
SNORD67	111
SNORD68	72
SNORD69	77
SNORD7	97
SNORD70	88
SNORD71	86
SNORD72	80
SNORD73A	65
SNORD74	72
SNORD75	60
SNORD76	81
SNORD77	61
SNORD78	54
SNORD79	81
SNORD8	109
SNORD80	71
SNORD81	43
SNORD82	75
SNORD83A	95
SNORD83B	93
SNORD84	78
SNORD85	75
SNORD86	86
SNORD87	76
SNORD88A	97
SNORD88B	97
SNORD88C	97
SNORD89	114
SNORD9	103
SNORD90	107
SNORD91A	92
SNORD91B	86
SNORD92	89
SNORD93	74
SNORD94	137
SNORD95	63
SNORD96A	72
SNORD96B	72
SNORD97	142
SNORD98	67
SNORD99	80
SNPH	43012
SNRK	64631
SNRK-AS1	5044
SNRNP200	31234
SNRNP25	3841
SNRNP27	11294
SNRNP35	9747
SNRNP40	37230
SNRNP48	21769
SNRNP70	23474
SNRPA	14539
SNRPA1	13746
SNRPB	9219
SNRPB2	11809
SNRPC	16764
SNRPD1	17977
SNRPD2	4732
SNRPD2P2	762
SNRPD3	19315
SNRPE	9568
SNRPF	7530
SNRPG	12364
SNRPN	122087
SNTA1	35936
SNTB1	276325
SNTB2	121906
SNTG1	883003
SNTG2	424831
SNTN	12548
SNUPN	28114
SNURF	18751
SNW1	43554
SNX1	48351
SNX10	54151
SNX11	15172
SNX12	10198
SNX13	149747
SNX14	88655
SNX15	13165
SNX16	42704
SNX17	7038
SNX18	20298
SNX19	40617
SNX2	59544
SNX20	12829
SNX21	9445
SNX22	5765
SNX24	163743
SNX25	153837
SNX27	86898
SNX29	597556
SNX29P1	36571
SNX29P2	62773
SNX3	50044
SNX30	124134
SNX31	76782
SNX32	19763
SNX33	9621
SNX4	73571
SNX5	27329
SNX6	68724
SNX7	98821
SNX8	62706
SNX9	121907
SOAT1	64966
SOAT2	21050
SOBP	171197
SOCS1	1766
SOCS2	5564
SOCS2-AS1	5771
SOCS3	3303
SOCS4	22363
SOCS5	63704
SOCS6	41298
SOCS7	53840
SOD1	9309
SOD2	13336
SOD3	5383
SOGA1	81171
SOGA3	80950
SOHLH1	6120
SOHLH2	39516
SON	27416
SORBS1	169488
SORBS2	220089
SORBS3	16794
SORCS1	589379
SORCS2	550191
SORCS3	624142
SORCS3-AS1	1609
SORD	51986
SORL1	181560
SORT1	86084
SOS1	138915
SOS2	114254
SOST	5058
SOSTDC1	4369
SOWAHA	3474
SOWAHB	2921
SOWAHC	4654
SOWAHD	1590
SOX1	4108
SOX10	12221
SOX11	8719
SOX12	4658
SOX13	54626
SOX14	2039
SOX15	1991
SOX17	2962
SOX18	1901
SOX2	2512
SOX2-OT	388975
SOX21	2919
SOX21-AS1	3230
SOX3	2074
SOX30	26742
SOX4	4878
SOX5	589753
SOX6	456304
SOX7	6807
SOX8	5172
SOX9	5400
SOX9-AS1	42916
SP1	36098
SP100	80725
SP110	48815
SP140	72658
SP140L	76552
SP2	32808
SP2-AS1	43019
SP3	58750
SP4	86463
SP5	2642
SP6	8599
SP7	12401
SP8	4615
SP9	2448
SPA17	20948
SPACA1	19044
SPACA3	6011
SPACA4	972
SPACA5	5393
SPACA5B	1957
SPACA6P	11851
SPACA6P-AS	8094
SPACA7	58359
SPAG1	83720
SPAG11A	15918
SPAG11B	8308
SPAG16	852994
SPAG17	231561
SPAG4	5157
SPAG5	21474
SPAG5-AS1	18245
SPAG6	72166
SPAG7	8612
SPAG8	3466
SPAG9	140218
SPAM1	36838
SPANXA1	1065
SPANXA2	1065
SPANXA2-OT1	147227
SPANXB1	1116
SPANXC	1088
SPANXD	1339
SPANXN1	8622
SPANXN2	8628
SPANXN3	8740
SPANXN4	8363
SPANXN5	1203
SPARC	25959
SPARCL1	56174
SPAST	94027
SPATA12	14992
SPATA13	112104
SPATA13-AS1	1691
SPATA16	251912
SPATA17	236830
SPATA17-AS1	3923
SPATA18	45975
SPATA19	4917
SPATA2	11250
SPATA20	8764
SPATA21	38782
SPATA22	31798
SPATA24	7321
SPATA25	1109
SPATA2L	5357
SPATA3	11161
SPATA3-AS1	11665
SPATA31A1	6282
SPATA31A3	6247
SPATA31A5	6251
SPATA31A6	6229
SPATA31A7	6248
SPATA31C1	5696
SPATA31C2	5681
SPATA31D1	6485
SPATA31D3	6595
SPATA31D4	6571
SPATA31D5P	6491
SPATA31E1	6043
SPATA32	7720
SPATA33	11316
SPATA4	11098
SPATA41	6020
SPATA42	1216
SPATA45	17507
SPATA5	396380
SPATA5L1	19098
SPATA6	176837
SPATA6L	68359
SPATA7	52817
SPATA8	2167
SPATA8-AS1	10492
SPATA9	28376
SPATC1	15434
SPATC1L	23312
SPATS1	34508
SPATS2	160522
SPATS2L	175728
SPC24	8654
SPC25	19544
SPCS1	2341
SPCS2	29785
SPCS3	12307
SPDEF	18532
SPDL1	21144
SPDYA	34788
SPDYC	2982
SPDYE1	9235
SPDYE2	11078
SPDYE2B	11078
SPDYE3	14495
SPDYE4	5454
SPDYE5	9330
SPDYE6	10698
SPDYE7P	6336
SPDYE8P	10051
SPECC1	168535
SPECC1L	129101
SPECC1L-ADORA2A	171544
SPEF1	3952
SPEF2	125206
SPEG	32353
SPEM1	1273
SPEN	92592
SPERT	12201
SPESP1	16312
SPG11	100983
SPG20	50862
SPG20-AS1	23305
SPG21	26776
SPG7	39358
SPHAR	1122
SPHK1	3102
SPHK2	9935
SPHKAP	201692
SPI1	23719
SPIB	12115
SPIC	9441
SPICE1	72470
SPIDR	475094
SPIN1	90326
SPIN2A	1976
SPIN2B	1869
SPIN3	11956
SPIN4	4112
SPINK1	14652
SPINK13	17351
SPINK14	5666
SPINK2	11851
SPINK4	8370
SPINK5	69250
SPINK6	12344
SPINK7	3492
SPINK8	21496
SPINK9	4291
SPINT1	13476
SPINT2	28157
SPINT3	3164
SPINT4	3348
SPIRE1	211008
SPIRE2	42821
SPN	7418
SPNS1	9774
SPNS2	41100
SPNS3	54281
SPO11	14219
SPOCD1	25630
SPOCK1	524032
SPOCK2	20849
SPOCK3	498888
SPON1	305496
SPON2	18082
SPOP	79280
SPOPL	71456
SPP1	7762
SPP2	26431
SPPL2A	58174
SPPL2B	26472
SPPL2C	2183
SPPL3	141843
SPR	4778
SPRED1	104399
SPRED2	88810
SPRED3	9638
SPRN	3952
SPRNP1	3025
SPRR1A	1727
SPRR1B	1698
SPRR2A	1393
SPRR2B	1381
SPRR2C	1376
SPRR2D	1394
SPRR2E	1394
SPRR2F	1392
SPRR2G	1370
SPRR3	2110
SPRR4	1921
SPRTN	17088
SPRY1	5894
SPRY2	4975
SPRY3	14667
SPRY4	14310
SPRYD3	15105
SPRYD4	2467
SPRYD7	23800
SPSB1	76650
SPSB2	2386
SPSB3	5869
SPSB4	97210
SPTA1	76011
SPTAN1	81108
SPTB	66808
SPTBN1	159522
SPTBN2	36151
SPTBN4	69752
SPTBN5	45932
SPTLC1	68365
SPTLC2	110771
SPTLC3	157785
SPTSSA	29325
SPTSSB	27292
SPTY2D1	28073
SPTY2D1-AS1	10452
SPX	4955
SPZ1	1871
SQLE	23806
SQRDL	58351
SQSTM1	26667
SRA1	7708
SRBD1	222615
SRC	60026
SRCAP	40989
SRCIN1	75925
SRD5A1	36176
SRD5A1P1	2155
SRD5A2	56385
SRD5A3	26879
SRD5A3-AS1	18980
SREBF1	25663
SREBF2	74230
SREK1	32776
SREK1IP1	50519
SRF	9664
SRFBP1	66640
SRGAP1	303073
SRGAP2	118825
SRGAP2-AS1	37749
SRGAP2B	63871
SRGAP2C	65102
SRGAP2D	23922
SRGAP3	269094
SRGAP3-AS3	2614
SRGN	16740
SRI	16880
SRL	52707
SRM	5443
SRMS	7581
SRP14	3499
SRP14-AS1	22944
SRP19	12142
SRP54	46670
SRP68	29034
SRP72	36086
SRP9	12654
SRPK1	88147
SRPK2	202556
SRPK3	4732
SRPR	6064
SRPRB	37460
SRPX	71590
SRPX2	27134
SRR	21306
SRRD	8055
SRRM1	30027
SRRM2	19084
SRRM2-AS1	11624
SRRM3	85399
SRRM4	181557
SRRM5	2398
SRRT	13585
SRSF1	6428
SRSF10	16113
SRSF11	46337
SRSF12	22123
SRSF2	3297
SRSF3	10155
SRSF4	34388
SRSF5	4892
SRSF6	5741
SRSF7	7896
SRSF8	4347
SRSF9	8088
SRXN1	6747
SRY	887
SS18	74395
SS18L1	38791
SS18L2	4193
SSB	13142
SSBP1	12120
SSBP2	333894
SSBP3	180965
SSBP3-AS1	2621
SSBP4	15227
SSC4D	20367
SSC5D	23210
SSFA2	33015
SSH1	58731
SSH2	238058
SSH3	9160
SSMEM1	8981
SSNA1	1769
SSPN	39322
SSPO	57923
SSR1	32172
SSR2	11920
SSR3	15045
SSR4	4104
SSR4P1	2257
SSRP1	9893
SSSCA1	1430
SSSCA1-AS1	1194
SST	1508
SSTR1	5065
SSTR2	6903
SSTR3	7296
SSTR4	1258
SSTR5	5686
SSTR5-AS1	14650
SSU72	33210
SSUH2	29039
SSX1	12128
SSX2	10335
SSX2B	10334
SSX2IP	46815
SSX3	10326
SSX4	9820
SSX4B	9830
SSX5	10544
SSX6	12702
SSX7	10840
SSX8	11014
SSX9	4630
ST13	32474
ST13P4	1598
ST14	50576
ST18	299048
ST20	23043
ST20-AS1	2084
ST20-MTHFS	79560
ST3GAL1	117093
ST3GAL2	59654
ST3GAL3	223634
ST3GAL4	34358
ST3GAL4-AS1	13871
ST3GAL5	39204
ST3GAL5-AS1	2973
ST3GAL6	63454
ST3GAL6-AS1	18319
ST5	150970
ST6GAL1	117577
ST6GAL2	81365
ST6GALNAC1	19083
ST6GALNAC2	20685
ST6GALNAC3	529392
ST6GALNAC4	9141
ST6GALNAC5	196552
ST6GALNAC6	15317
ST7	273638
ST7-AS1	1888
ST7-AS2	28437
ST7-OT3	27257
ST7-OT4	5915
ST7L	91332
ST8SIA1	141324
ST8SIA2	74819
ST8SIA3	16441
ST8SIA4	57163
ST8SIA5	77959
ST8SIA6	133579
ST8SIA6-AS1	21351
STAB1	29156
STAB2	179434
STAC	167520
STAC2	15252
STAC3	7739
STAG1	415247
STAG2	141258
STAG3	36650
STAG3L1	8635
STAG3L2	8640
STAG3L3	8649
STAG3L4	18889
STAG3L5P	5250
STAG3L5P-PVRIG2P-PILRB	31767
STAM	72698
STAM-AS1	2635
STAM2	59192
STAMBP	38202
STAMBPL1	43316
STAP1	48171
STAP2	14808
STAR	8383
STARD10	38977
STARD13	183204
STARD13-AS	3781
STARD3	27122
STARD3NL	52465
STARD4	14136
STARD4-AS1	227500
STARD5	11518
STARD6	29882
STARD7	23971
STARD7-AS1	34209
STARD8	62850
STARD9	145340
STAT1	41964
STAT2	18656
STAT3	75135
STAT4	121853
STAT5A	24062
STAT5B	77230
STAT6	15826
STATH	6526
STAU1	75029
STAU2	271285
STAU2-AS1	21445
STBD1	5105
STC1	12887
STC2	14781
STEAP1	10453
STEAP1B	71352
STEAP2	25579
STEAP2-AS1	329283
STEAP3	41844
STEAP3-AS1	4650
STEAP4	30485
STH	445
STIL	64009
STIM1	237508
STIM2	164691
STIP1	18715
STK10	146273
STK11	22637
STK11IP	18578
STK16	4864
STK17A	44287
STK17B	38030
STK19	6928
STK24	108611
STK25	14049
STK26	52597
STK3	410011
STK31	122281
STK32A	138615
STK32B	449199
STK32C	100482
STK33	202284
STK35	46671
STK36	30692
STK38	53579
STK38L	81813
STK39	293576
STK4	113474
STK4-AS1	2660
STK40	46309
STKLD1	27937
STMN1	10376
STMN2	55362
STMN3	13625
STMN4	23117
STMND1	29115
STOM	31317
STOML1	9456
STOML2	3420
STOML3	24935
STON1	68347
STON1-GTF2A1L	152069
STON2	166659
STOX1	66121
STOX2	112367
STPG1	57105
STPG2	584367
STPG2-AS1	123239
STRA13	4207
STRA6	25397
STRA8	26514
STRADA	39139
STRADB	29183
STRAP	21123
STRBP	146940
STRC	19238
STRIP1	21049
STRIP2	51584
STRN	128775
STRN3	132603
STRN4	26953
STS	135211
STT3A	29965
STT3B	105122
STUB1	2658
STX10	6317
STX11	41423
STX12	51270
STX16	28274
STX16-NPEPL1	64592
STX17	67904
STX17-AS1	20284
STX18	123080
STX18-AS1	168807
STX18-IT1	5580
STX19	14240
STX1A	20483
STX1B	21383
STX2	49675
STX3	50824
STX4	6809
STX5	25232
STX6	50408
STX7	55675
STX8	325488
STXBP1	80510
STXBP2	10774
STXBP3	62864
STXBP4	195324
STXBP5	186119
STXBP5-AS1	363226
STXBP5L	516559
STXBP6	240075
STYK1	55354
STYX	44823
STYXL1	51667
SUB1	18581
SUCLA2	58672
SUCLG1	35940
SUCLG2	287026
SUCLG2-AS1	192715
SUCNR1	8446
SUCO	78910
SUDS3	41483
SUFU	122499
SUGCT	725792
SUGP1	44000
SUGP2	41944
SUGT1	35603
SUGT1P1	6630
SUGT1P3	9886
SULF1	181204
SULF2	129027
SULT1A1	6880
SULT1A2	4833
SULT1A3	5098
SULT1A4	5098
SULT1B1	33745
SULT1C2	21277
SULT1C2P1	31561
SULT1C3	18157
SULT1C4	9850
SULT1E1	18941
SULT2A1	15932
SULT2B1	35474
SULT4A1	37992
SULT6B1	20728
SUMF1	106138
SUMF2	16449
SUMO1	32420
SUMO1P1	1209
SUMO1P3	1206
SUMO2	15274
SUMO3	12513
SUMO4	688
SUN1	42920
SUN2	21120
SUN3	41971
SUN5	20659
SUOX	8267
SUPT16H	32795
SUPT20H	50355
SUPT20HL1	2664
SUPT20HL2	2454
SUPT3H	551322
SUPT4H1	7064
SUPT5H	31098
SUPT6H	39948
SUPT7L	13032
SUPV3L1	28895
SURF1	4702
SURF2	4621
SURF4	14968
SURF6	5505
SUSD1	134516
SUSD2	7631
SUSD3	26449
SUSD4	136338
SUSD5	69171
SUSD6	103552
SUV39H1	12872
SUV39H2	25476
SUV420H1	54306
SUV420H2	8269
SUZ12	64014
SUZ12P1	60443
SV2A	9118
SV2B	201180
SV2C	260534
SVEP1	214632
SVIL	228040
SVIL-AS1	53004
SVILP1	24740
SVIP	7785
SVOP	157141
SVOPL	77350
SWAP70	88915
SWI5	12844
SWSAP1	2245
SWT1	134672
SYAP1	43101
SYBU	83088
SYCE1	12666
SYCE1L	13628
SYCE2	20193
SYCE3	11788
SYCN	1345
SYCP1	140567
SYCP2	68592
SYCP2L	87478
SYCP3	10825
SYDE1	7625
SYDE2	43373
SYF2	10247
SYK	90384
SYMPK	47849
SYN1	47957
SYN2	184549
SYN3	511457
SYNC	22855
SYNCRIP	33056
SYNDIG1	197419
SYNDIG1L	20210
SYNE1	515442
SYNE1-AS1	1183
SYNE2	192444
SYNE3	58343
SYNE4	5579
SYNGAP1	33619
SYNGR1	26100
SYNGR2	4339
SYNGR3	4331
SYNGR4	11984
SYNJ1	99232
SYNJ2	99724
SYNJ2-IT1	1277
SYNJ2BP	50595
SYNJ2BP-COX16	92010
SYNM	30515
SYNPO	29061
SYNPO2	170947
SYNPO2L	8692
SYNPR	256264
SYNPR-AS1	126456
SYNRG	94587
SYP	12397
SYP-AS1	3616
SYPL1	22129
SYPL2	15665
SYS1	9037
SYS1-DBNDD2	47442
SYT1	542263
SYT10	64407
SYT11	25731
SYT12	27832
SYT13	46032
SYT14	226115
SYT14P1	2688
SYT15	13940
SYT16	105887
SYT17	98917
SYT2	86342
SYT3	17262
SYT4	9759
SYT5	6800
SYT6	63854
SYT7	67157
SYT8	3212
SYT9	217096
SYTL1	11941
SYTL2	54097
SYTL3	114863
SYTL4	57238
SYTL5	113255
SYVN1	7253
SZRD1	31119
SZT2	64363
T	11012
TAAR1	1020
TAAR2	4035
TAAR3	1078
TAAR5	1147
TAAR6	1038
TAAR8	1029
TAAR9	1049
TAB1	34752
TAB2	98232
TAB3	61953
TAC1	8514
TAC3	6564
TAC4	9709
TACC1	85498
TACC2	184544
TACC3	23689
TACO1	7495
TACR1	150770
TACR2	12717
TACR3	130349
TACSTD2	2072
TADA1	19906
TADA2A	64348
TADA2B	14522
TADA3	12257
TAF1	139611
TAF10	1428
TAF11	10294
TAF12	39996
TAF13	11627
TAF15	37788
TAF1A	31897
TAF1A-AS1	2694
TAF1B	90975
TAF1C	9224
TAF1D	5608
TAF1L	6216
TAF2	102061
TAF3	196550
TAF4	91013
TAF4B	164803
TAF5	21099
TAF5L	29892
TAF6	12431
TAF6L	16039
TAF7	2295
TAF7L	23952
TAF8	30394
TAF9	5056
TAF9B	9935
TAGAP	8874
TAGLN	5469
TAGLN2	6497
TAGLN3	15010
TAL1	15794
TAL2	648
TALDO1	17593
TAMM41	56478
TANC1	264025
TANC2	418170
TANGO2	44318
TANGO6	241577
TANK	80996
TAOK1	160979
TAOK2	15824
TAOK3	223145
TAP1	8171
TAP2	14508
TAPBP	13378
TAPBPL	10312
TAPT1	66034
TAPT1-AS1	31525
TARBP1	87791
TARBP2	5287
TARDBP	12871
TARID	386755
TARM1	11434
TARP	14005
TARS	27328
TARS2	20246
TARSL2	70691
TAS1R1	24480
TAS1R2	20063
TAS1R3	3119
TAS2R1	1355
TAS2R10	924
TAS2R13	1637
TAS2R14	954
TAS2R16	996
TAS2R19	1002
TAS2R20	1914
TAS2R3	1101
TAS2R30	960
TAS2R31	1021
TAS2R38	1143
TAS2R39	1017
TAS2R4	900
TAS2R40	972
TAS2R41	924
TAS2R42	945
TAS2R43	1027
TAS2R46	930
TAS2R5	1150
TAS2R50	1000
TAS2R60	957
TAS2R7	1096
TAS2R8	930
TAS2R9	1075
TASP1	249548
TAT	10245
TAT-AS1	7036
TATDN1	50595
TATDN2	32730
TATDN3	24998
TAX1BP1	89854
TAX1BP3	5787
TAZ	10210
TBATA	14163
TBC1D1	114335
TBC1D10A	34977
TBC1D10B	13101
TBC1D10C	6157
TBC1D12	133904
TBC1D13	23226
TBC1D14	84648
TBC1D15	87143
TBC1D16	36888
TBC1D17	11326
TBC1D19	172290
TBC1D2	46182
TBC1D20	27077
TBC1D21	15630
TBC1D22A	410342
TBC1D22A-AS1	1951
TBC1D22B	75267
TBC1D23	64436
TBC1D24	30588
TBC1D25	22923
TBC1D26	12508
TBC1D28	8899
TBC1D29	3926
TBC1D2B	82668
TBC1D3	11094
TBC1D30	56447
TBC1D31	79473
TBC1D32	255007
TBC1D3B	10921
TBC1D3C	10939
TBC1D3F	23670
TBC1D3H	10963
TBC1D3K	10899
TBC1D3L	10913
TBC1D3P1-DHX40P1	42952
TBC1D3P2	10950
TBC1D3P5	13619
TBC1D4	197451
TBC1D5	563302
TBC1D7	23632
TBC1D8	144157
TBC1D8B	60302
TBC1D9	135536
TBC1D9B	45786
TBCA	85192
TBCB	10542
TBCC	1651
TBCCD1	23414
TBCD	191123
TBCE	81609
TBCEL	65547
TBCK	272038
TBK1	50060
TBKBP1	16800
TBL1X	255980
TBL1XR1	176507
TBL1Y	180998
TBL2	9737
TBL3	6688
TBP	18538
TBPL1	34834
TBPL2	26334
TBR1	8954
TBRG1	13081
TBRG4	11648
TBX1	20120
TBX10	8258
TBX15	106514
TBX18	31739
TBX19	33387
TBX2	9571
TBX2-AS1	6151
TBX20	37135
TBX21	12876
TBX22	13066
TBX3	13911
TBX4	27858
TBX5	53753
TBX5-AS1	4638
TBX6	6091
TBXA2R	12328
TBXAS1	208142
TC2N	64528
TCAF2P1	5396
TCAIM	54615
TCAM1P	7364
TCAP	1209
TCEA1	55903
TCEA2	12476
TCEA3	43871
TCEAL1	2066
TCEAL2	2025
TCEAL3	2022
TCEAL4	4554
TCEAL5	3180
TCEAL6	2456
TCEAL7	2138
TCEAL8	2199
TCEANC	12275
TCEANC2	46143
TCEB1	27066
TCEB2	5883
TCEB3	18694
TCEB3-AS1	17916
TCEB3B	3046
TCEB3C	1877
TCEB3CL	1641
TCEB3CL2	1877
TCERG1	64197
TCERG1L	219330
TCERG1L-AS1	560
TCF12	309718
TCF15	6274
TCF19	5679
TCF20	55329
TCF21	4776
TCF23	3875
TCF24	16090
TCF25	37799
TCF3	42019
TCF4	266429
TCF7	32764
TCF7L1	176929
TCF7L2	217428
TCFL5	15510
TCHH	9138
TCHHL1	4921
TCHP	17674
TCIRG1	9912
TCL1A	4230
TCL1B	6227
TCL6	22275
TCN1	13761
TCN2	19978
TCOF1	40057
TCP1	11206
TCP10	11422
TCP10L	10695
TCP10L2	12316
TCP11	23339
TCP11L1	33848
TCP11L2	35651
TCP11X2	11500
TCTA	4271
TCTE1	17562
TCTE3	11424
TCTEX1D1	26591
TCTEX1D2	27076
TCTEX1D4	1376
TCTN1	35088
TCTN2	37291
TCTN3	30748
TDG	23064
TDGF1	6392
TDGF1P3	2710
TDH	28816
TDO2	16714
TDP1	88863
TDP2	16911
TDRD1	53035
TDRD10	45929
TDRD12	71036
TDRD3	177144
TDRD5	96685
TDRD6	16445
